ID,Description,Source,Name,Form_ID,Comment,Doubt
3711,shine,pmr1,*[sS]in[ae],protomicronesian-shine-1,The reconstruction by [Marck (1994:309)](Source#cldf:marck1994) of [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast; [sz]ina_ is not supported by the [Gilbertese](LanguageTable#cldf:gilbertese) and [Marshallese](LanguageTable#cldf:marshallese) forms cited. See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) (?) [&ast;siŋa](FormTable#cldf:protomicronesian-sunlight-1) ‘sunlight’.,false
3712,sunlight,pmr1,*siŋa,protomicronesian-sunlight-1,See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;⎣sS⎦in⎣ae⎦](FormTable#cldf:protomicronesian-shine-1) ‘shine’.,true
3713,"leak out, drip",pmr1,*siŋ[iu],protocentralmicronesian-leakoutdrip-1,,false
3714,"emotion, feelings, sentiment, attitude, mind",pmr1,*sipa,protomicronesian-emotionfeelingssentimentattitudemind-1,,false
3715,"slice, chunk, to cut, to slice",pmr1,"*[sS]ipa, [sS]ipa-ki",protomicronesian-slicechunktocuttoslice-1,,false
3716,"down, westward",pmr1,*siwo,protomicronesian-downwestward-1,See [Marck (1994:324)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;sio_. See also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;diw[ao]_ ‘change location’.,false
3717,"push, shove",pmr1,"*[sS]ixi, [sS]ixi-ŋi-",protomicronesian-pushshove-1,"_Cf._ [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;die_ ‘squeezed, pushed together’.",false
3718,"far, distant",pmr1,*soa,protocentralmicronesian-fardistant-1,Note: there could be a problem here.,false
3719,"pierce, stab",pmr1,*[sS]oka,protomicronesian-piercestab-1,,true
3720,"toward speaker, hither",pmr1,*soko,protocentralmicronesian-towardspeakerhither-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;⎣sS⎦oko](FormTable#cldf:protomicronesian-reacharrive-1) ‘reach, arrive’.",false
3721,"reach, arrive",pmr1,*[sS]oko,protomicronesian-reacharrive-1,"See also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;soko](FormTable#cldf:protocentralmicronesian-towardspeakerhither-1) ‘toward speaker, hither’.",false
3722,to mix,pmr1,"*[sS]ola, [sS]ola-a",protomicronesian-tomix-1,,false
3723,fade from view,pmr1,*[sS]olo,protomicronesian-fadefromview-1,,false
3724,"to smart, sting",pmr1,"*soŋo, soŋosoŋo",protomicronesian-tosmartsting-1,See also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;li-mʷa-doŋo_ ‘stinging jellyfish’.,false
3725,"grab, capture, seize",pmr1,"*[sS]oro, [sS]oro-fi-",protomicronesian-grabcaptureseize-1,,false
3726,to dig,pmr1,"*[sS]owu, [sS]owu-ti-",protomicronesian-todig-1,"See [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;dowu_ ‘stab, pierce, be stabbed, pierced’.",false
3727,dug hole,pmr1,*[sS]ua,protomicronesian-dughole-1,,false
3728,"hit, strike",pmr1,*suku,protomicronesian-hitstrike-1,"_Cf._ [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;Tuku_ ‘pound, knock’, with which there seems to have been some semantic confusion.",false
3729,"be wrapped, a package, to wrap (something)",pmr1,"*sukusuku, suku-ma, suku-mi",protomicronesian-bewrappedapackagetowrapsomething-1,"[Kosraean](LanguageTable#cldf:kosraean) _sroko-m_, _sroko-mi_ ‘to wrap, envelop, wrap (something)’ appear to be loans.",false
3730,torch,pmr1,*sulu,protomicronesian-torch-1,"We cannot account for [Chuukese](LanguageTable#cldf:chuukese) _téén_, _#téénú-_ or the [Puluwatese](LanguageTable#cldf:puluwatese) doublet _téél_.",false
3731,the star Antares,pmr1,*sumʷuru,protocentralmicronesian-thestarantares-1,,false
3732,"breast, to suckle",pmr1,*susu,protomicronesian-breasttosuckle-1,Note that [Yapese](LanguageTable#cldf:yapese) _thuuth_ ‘breast’ appears to be a loan from [Ulithian](LanguageTable#cldf:ulithian).,false
3733,interrogative suffix,pmr1,"*-Saa, mee-Saa",protomicronesian-interrogativesuffix-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;Safa](FormTable#cldf:protomicronesian-whatwhatrelationship-1) ‘what? what relationship?’. See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _faiSa (?)_ ‘do what, what?’, [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;pʷa-ki-da_ ‘because, why’.",false
3734,what? what relationship?,pmr1,*Safa,protomicronesian-whatwhatrelationship-1,,false
3735,"up, upward",pmr1,*Sake,protomicronesian-upupward-1,"See [Marck (1994:324)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;sake_ ‘up(wards), east(wards)’ and [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;⎣sS⎦ake](FormTable#cldf:protomicronesian-ride-1) ‘ride’.",false
3736,in a line or row,pmr1,*Sali,protomicronesian-inalineorrow-1,,false
3737,outrigger float,pmr1,*Sama,protomicronesian-outriggerfloat-1,,false
3738,"inner thigh, crotch",pmr1,*Saŋa,protomicronesian-innerthighcrotch-1,,false
3739,"friendly, kind",pmr1,*-Seke,protomicronesian-friendlykind-1,,false
3740,nine,pmr1,*Siwa,protomicronesian-nine-1,See also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;Siwa-ua](FormTable#cldf:protocentralmicronesian-ninegeneralclassofthings-2) ‘nine (general class of things)’and [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;diwa-ike_ ‘ninety’.,false
3741,nine (general class of things),pmr1,*Siwa-ua,protocentralmicronesian-ninegeneralclassofthings-1,"See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;Siwa](FormTable#cldf:protomicronesian-nine-1) ‘nine’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;-ua](FormTable#cldf:protomicronesian-generalclassifierincountingsuffixedtonumerals-1) ‘general classifier in counting (suffixed to numerals)’.",false
3742,"peak, hill",pmr1,*Solo,protomicronesian-peakhill-1,See [Marck (1994:320)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;zolo_.,false
3743,"near, beside",pmr1,*Soru-,protomicronesian-nearbeside-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;aro-](FormTable#cldf:protomicronesian-shorebeachvicinity-1) ‘shore, beach, vicinity’.",false
3744,"dive, bathe",pmr1,"*Suu, SuuSuu, Suu-fi-",protomicronesian-divebathe-1,"_Cf._ [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;dupʷu₃_ ‘set (of sun), go down’.",false
3745,chop,pmr1,"*taa, taa-ki",protomicronesian-chop-1,[Marshallese](LanguageTable#cldf:marshallese) short vowel unexplained.,false
3746,"to like, be fond",pmr1,"*taa, taa-ni",protocentralmicronesian-tolikebefond-1,"_Cf._ [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;taka, taka-ni_ ‘stomach, have stomach for’.",false
3747,knife,pmr1,*taapa,protocentralmicronesian-knife-1,,false
3748,ashamed,pmr1,*taaw(ae),protocentralmicronesian-ashamed-1,,false
3749,removed,pmr1,"*tae, tae-ki-",protocentralmicronesian-removed-1,,false
3750,"to cut in pieces, slice",pmr1,"*tafa, tafa-si",protomicronesian-tocutinpiecesslice-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _[sS]afi₁ (?)_ ‘pick, pluck, tear off’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _[sS]afa-ŋi- [sS]afa,_ ‘to gather, pick’, [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;daf[ei]_ ‘be open’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tapa-ki tapatapa, tapa,_ ‘be cut, lopped, to cut (something) off’.",false
3751,"again, return",pmr1,*tafaali,protowesternmicronesian-againreturn-1,,false
3752,not,pmr1,"*tai, ta-",protomicronesian-not-1,,false
3753,sharpen,pmr1,"*taitai, tai-mi, tai-ma",protomicronesian-sharpen-1,,false
3754,slice of copra,pmr1,*takaka,protowesternmicronesian-sliceofcopra-1,,false
3755,back (of body),pmr1,*takuru,protomicronesian-backofbody-1,,false
3756,"slack, loosen",pmr1,"*tala, tala-[sS]i",protomicronesian-slackloosen-1,,false
3757,adze,pmr1,*talai,protomicronesian-adze-2,,false
3758,"clear, distinct",pmr1,*tale,protocentralmicronesian-cleardistinct-1,,false
3759,rope,pmr1,*tali,protomicronesian-rope-1,,false
3760,facing,pmr1,*tali-,protocentralmicronesian-facing-1,"[Marshallese](LanguageTable#cldf:marshallese) heavy _ḷ_ results from assimilation to following directionals, which begin with heavy consonants.",false
3761,"side dish of meat, fish, or sauce",pmr1,*talia,protocentralmicronesian-sidedishofmeatfishorsauce-1,,false
3762,"builder, bind together",pmr1,*talilapa,protocentralmicronesian-builderbindtogether-1,,false
3763,"ear, mushroom, fungus",pmr1,*taliŋa,protomicronesian-earmushroomfungus-1,,false
3764,father,pmr1,*tama,protomicronesian-father-1,,false
3765,finger or toe,pmr1,*tanisi,protowesternmicronesian-fingerortoe-1,,false
3766,skin disease,pmr1,*tanitani,protomicronesian-skindisease-1,,false
3767,"ground, low",pmr1,*tano,protomicronesian-groundlow-1,"_Cf._ also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;itano_ ‘deposited, put away’. See [Marck (1994:317)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;tano_ ‘soil, earth, ground’.",false
3768,to catch (water) in a container,pmr1,*tano-mi-,protomicronesian-tocatchwaterinacontainer-1,,false
3769,a small fish,pmr1,*tañifa,protomicronesian-asmallfish-1,,false
3770,"from (something), away from (usually suffixed to verbs)",pmr1,*taŋi,protowesternmicronesian-fromsomethingawayfromusuallysuffixedtoverbs-1,The [Marshallese](LanguageTable#cldf:marshallese) _n_ is unexpected.,false
3771,"cry, weep",pmr1,"*taŋi, taŋi-Si-",protomicronesian-cryweep-1,,false
3772,tuna,pmr1,*taŋiri,protomicronesian-tuna-1,,false
3773,"a thwart, tie",pmr1,*tao,protomicronesian-athwarttie-1,,false
3777,"speak, spoken",pmr1,"*tapa, ka-tapa",protocentralmicronesian-speakspoken-1,"This may be the same root as [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tapa-[kŋ]i tapa,_ ‘to answer’.",false
3778,"lift up, carry, bear in ones hands",pmr1,"*tap[ae], tap[ae]-ki",protomicronesian-liftupcarrybearinoneshands-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _[st]apa-ŋi [st]apa[st]apa, [st]apa,_ ‘to help’.",false
3779,to answer,pmr1,"*tapa, tapa-[kŋ]i",protomicronesian-toanswer-1,"This may be the same root as [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _ka-tapa tapa,_ ‘speak, spoken’.",false
3780,"be cut, lopped, to cut (something) off",pmr1,"*tapa, tapatapa, tapa-ki",protomicronesian-becutloppedtocutsomethingoff-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tafa-si tafa,_ ‘to cut in pieces, slice’.",false
3774,a fish,pmr1,*tapa₁,protomicronesian-afish-7,,true
3775,cheek,pmr1,*tapa₂,protomicronesian-cheek-1,"See also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;tape₂](FormTable#cldf:protocentralmicronesian-faceturn-1) ‘face, turn’.",false
3776,"be caught, snagged",pmr1,*tapa₃,protomicronesian-becaughtsnagged-1,,false
3781,a mat,pmr1,*tapaka[wØ]u,protomicronesian-amat-1,"[Puluwatese](LanguageTable#cldf:puluwatese) _sepaawo_ (sic) ‘coconut leaf mat’ is clearly a loan from another Chuukic language, and the [Kosraean](LanguageTable#cldf:kosraean) form may be a loan from [Marshallese](LanguageTable#cldf:marshallese).",false
3782,busy,pmr1,*tape₁,protocentralmicronesian-busy-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tap[ae]-ki tap[ae],_ ‘lift up, carry, bear in one's hands’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _[st]apa-ŋi [st]apa[st]apa, [st]apa,_ ‘to help’.",false
3783,"face, turn",pmr1,*tape₂,protocentralmicronesian-faceturn-1,See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tapa₂](FormTable#cldf:protomicronesian-cheek-1) ‘cheek’.,false
3784,"bowl, constellation Delphinus",pmr1,*tapia,protomicronesian-bowlconstellationdelphinus-1,,false
3785,kind of turtle,pmr1,*tapʷakea,protocentralmicronesian-kindofturtle-1,"See also [Chuukese](LanguageTable#cldf:chuukese) _pʷáápʷá_ ‘turtle’ and [Saipan Carolinian·T](LanguageTable#cldf:saipancaroliniant) _pʷáápʷá_ ‘turtle’, which may well be derived from _&ast;pʷakea_.",false
3786,"district, division",pmr1,*tapʷo,protomicronesian-districtdivision-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tapʷo-[sS]a tapʷo,_ ‘end, terminate’. See also [Marck (1994:322)](Source#cldf:marck1994) [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _&ast;tap’o_.",false
3787,"end, terminate",pmr1,"*tapʷo, tapʷo-[sS]a",protomicronesian-endterminate-1,"And cf. [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tapʷo](FormTable#cldf:protomicronesian-districtdivision-1) ‘district, division’.",false
3788,"taboo, ritual restriction, be taboo",pmr1,*tapʷu₁,protomicronesian-tabooritualrestrictionbetaboo-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tapʷu₂](FormTable#cldf:protomicronesian-futurenegative-1) ‘future negative’, [Proto-Western Micronesian](LanguageTable?is_proto#cldf:protowesternmicronesian) [&ast;aapʷa](FormTable#cldf:protowesternmicronesian-no-1) ‘no’.",false
3789,future negative,pmr1,*tapʷu₂,protomicronesian-futurenegative-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tapʷu₁](FormTable#cldf:protomicronesian-tabooritualrestrictionbetaboo-1) ‘taboo, ritual restriction, be taboo’, [Proto-Western Micronesian](LanguageTable?is_proto#cldf:protowesternmicronesian) [&ast;aapʷa](FormTable#cldf:protowesternmicronesian-no-1) ‘no’.",false
3790,"sacred, holy",pmr1,*tara,protomicronesian-sacredholy-1,"Note that [Gilbertese](LanguageTable#cldf:gilbertese) _tataro_ ‘to pray’ and _taro-mauri_ ‘worship’ are loans from Polynesian, e.g., [Samoan](LanguageTable#cldf:samoan) _talo_ ‘to pray’ (obsolete).",false
3791,"to look, look at",pmr1,"*tara, tara-[sS]i",protomicronesian-tolooklookat-1,"Geraghty’s reconstruction relies heavily on the Micronesian forms, which he seems to misinterpret.",true
3792,squirrel fish,pmr1,*taraa,protomicronesian-squirrelfish-2,,false
3793,to sail,pmr1,*taraki,protowesternmicronesian-tosail-1,[Yapese](LanguageTable#cldf:yapese) _tarég_ ‘to sail’ is evidently a loan from a Chuukic source.,false
3794,barracuda,pmr1,*tarawa,protocentralmicronesian-barracuda-1,_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;turai](FormTable#cldf:protomicronesian-barracuda-1) ‘barracuda’.,false
3795,"peer group, tier",pmr1,*tare,protowesternmicronesian-peergrouptier-1,,false
3796,"to move, remove",pmr1,"*tare, tare-ki-",protomicronesian-tomoveremove-1,,false
3797,child,pmr1,*tari,protomicronesian-child-1,"Expressed final vowel without suffixed form in [Mortlockese](LanguageTable#cldf:mortlockese), [Mokilese](LanguageTable#cldf:mokilese), [Pingilapese](LanguageTable#cldf:pingilapese), and [Marshallese](LanguageTable#cldf:marshallese) poses problem. _Cf._ also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _atarei (?)_ ‘child’.",false
3798,to be able,pmr1,*taro,protocentralmicronesian-tobeable-1,,false
3799,younger sibling,pmr1,*ta[sS]i-,protomicronesian-youngersibling-1,,false
3800,salt water,pmr1,*taSi,protomicronesian-saltwater-1,See also [Marck (1994:309)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;tazi_.,false
3801,yellow snapper,pmr1,*tata,protowesternmicronesian-yellowsnapper-1,,false
3802,person,pmr1,*tau₁,protomicronesian-person-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tawu-₁](FormTable#cldf:protomicronesian-masterexpert-1) ‘master, expert’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tawu₂ (?)_ ‘clan, family’.",false
3803,"season, sun",pmr1,*tau₂,protomicronesian-seasonsun-1,"_Cf._ [Marck (1994:309)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;ta[wØ]u_ ‘sun, year, season’.",false
3804,who?,pmr1,*tau₃,protomicronesian-who-1,Note that [Gilbertese](LanguageTable#cldf:gilbertese) _ae_ ‘who (relative pronoun)’ appears to be a loan from [Samoan](LanguageTable#cldf:samoan) (_i)-ai_ ‘who (relative pronoun)’.,true
3805,to catch,pmr1,"*tautau, tau-ki",protomicronesian-tocatch-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tawu₃_ ‘saved, held on to’.",false
3806,porcupine fish,pmr1,*tautu,protomicronesian-porcupinefish-1,,false
3807,"break, broken",pmr1,*tawaa,protomicronesian-breakbroken-1,,false
3808,any of several kinds of sea bass,pmr1,*tawia,protowesternmicronesian-anyofseveralkindsofseabass-1,,false
3809,to press,pmr1,"*ta[wØ]o, ta[wØ]o-ni",protomicronesian-topress-1,,false
3816,"laid, to lay (of a fire)",pmr1,"*tawu, tawu-ni",protomicronesian-laidtolayofafire-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tawu-na tawu-ni, tawu,_ ‘to plant, bury’.",false
3817,"to plant, bury",pmr1,"*tawu, tawu-ni, tawu-na",protomicronesian-toplantbury-1,"And cf. [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;ta⎣wØ⎦u₁](FormTable#cldf:protocentralmicronesian-timeperiod-1) ‘time period’, [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _Too (?)_ ‘at rest’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tano](FormTable#cldf:protomicronesian-groundlow-1) ‘ground, low’.",false
3810,"master, expert",pmr1,*tawu-₁,protomicronesian-masterexpert-1,"(The saw- in certain [Pohnpeian](LanguageTable#cldf:pohnpeian) high titles is probably a Polynesian loan). See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tau₂](FormTable#cldf:protomicronesian-seasonsun-1) ‘season, sun’ and [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tawu₂ (?)_ ‘clan, family’. There are problems.",false
3813,time period,pmr1,*ta[wØ]u₁,protocentralmicronesian-timeperiod-1,See [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;ta⎣wØ⎦u₂](FormTable#cldf:protocentralmicronesian-towait-1) ‘to wait’.,false
3811,"clan, family",pmr1,*tawu₂,protomicronesian-clanfamily-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tau₂](FormTable#cldf:protomicronesian-seasonsun-1) ‘season, sun’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tawu-₁](FormTable#cldf:protomicronesian-masterexpert-1) ‘master, expert’.",true
3814,to wait,pmr1,*ta[wØ]u₂,protocentralmicronesian-towait-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tau₂](FormTable#cldf:protomicronesian-seasonsun-1) ‘season, sun’, [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;ta⎣wØ⎦u₁](FormTable#cldf:protocentralmicronesian-timeperiod-1) ‘time period’.",false
3812,"saved, held on to",pmr1,*tawu₃,protocentralmicronesian-savedheldonto-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tau-ki tautau,_ ‘to catch’.",false
3815,"placenta, afterbirth",pmr1,*ta[wØ]u[iu],protomicronesian-placentaafterbirth-1,,false
3819,triton or trumpet shell,pmr1,*tawui,protomicronesian-tritonortrumpetshell-1,,false
3818,a fish,pmr1,*tawu or *co[wØ]a-,protocentralmicronesian-afish-5,The [Woleaian](LanguageTable#cldf:woleaian) and [Gilbertese](LanguageTable#cldf:gilbertese) forms are incompatible and probably do not both belong in this set. See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tautu](FormTable#cldf:protomicronesian-porcupinefish-1) ‘porcupine fish’.,true
3820,"removed, excised",pmr1,"*taxe, taxe-ki-",protocentralmicronesian-removedexcised-1,,false
3821,one (prefixed to classifiers),pmr1,*te-,protomicronesian-oneprefixedtoclassifiers-1,,false
3822,"three, three (general)",pmr1,"*telu, telu-ua",protomicronesian-threethreegeneral-1,See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;-ua](FormTable#cldf:protomicronesian-generalclassifierincountingsuffixedtonumerals-1) ‘general classifier in counting (suffixed to numerals)’.,false
3823,goatfish,pmr1,"*tewe, tewe-mea",protomicronesian-goatfish-1,,true
3824,"stomach, belly, abdomen",pmr1,*tia₁,protomicronesian-stomachbellyabdomen-1,"_Cf._ [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;taka, taka-ni_ ‘stomach, have stomach for’.",false
3825,a fish,pmr1,*tia₂,protomicronesian-afish-8,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;tia₁](FormTable#cldf:protomicronesian-stomachbellyabdomen-1) ‘stomach, belly, abdomen’.",true
3826,boundary,pmr1,*tiaa,protocentralmicronesian-boundary-1,,false
3827,growing tip of a tree,pmr1,*tiapʷo,protowesternmicronesian-growingtipofatree-1,,false
3828,bamboo,pmr1,*tici,protocentralmicronesian-bamboo-1,,true
3829,tropic bird,pmr1,*tiku or *tuki,protomicronesian-tropicbird-1,"Note that _Ø_ is the expected reflex of _&ast;t_ in the [Pohnpeian](LanguageTable#cldf:pohnpeian) and [Mokilese](LanguageTable#cldf:mokilese) forms. The _wúkú-_ in [Chuukese](LanguageTable#cldf:chuukese) _wúkú-(par)_ and [Puluwatese](LanguageTable#cldf:puluwatese) _wúkú-(chcha)_, _wúkú-(pak)_ appear to be the root for ‘tail’ (see [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;iku](FormTable#cldf:protomicronesian-tail-1) ‘tail’) rather than this one.",false
3830,mother,pmr1,*tina,protomicronesian-mother-1,,false
3831,"to roast, broil",pmr1,"*tinitini, tini-mi",protocentralmicronesian-toroastbroil-1,,false
3832,"be born, bear young",pmr1,*t[iu]pʷu,protomicronesian-bebornbearyoung-1,"Note that [Pohnpeian](LanguageTable#cldf:pohnpeian) _dipʷ, dipʷi-(n)_ ‘exogamous matrilineal clan’ is presumably a loan.",false
3833,"to peer, have a look",pmr1,"*tiro, tiro-ŋi",protomicronesian-topeerhavealook-1,"[Gilbertese](LanguageTable#cldf:gilbertese) _tiro-a_ ‘to inspect, scrutinize (something)’ is a loan from a Polynesian source, e.g., [Samoan](LanguageTable#cldf:samoan) _tilotilo_ ‘look, glance’. Note the unexpected absence of an initial consonant (_t_ or _s_) in the [Kosraean](LanguageTable#cldf:kosraean) form, which may be a loan from [Pohnpeian](LanguageTable#cldf:pohnpeian).",false
3834,to point or face,pmr1,"*tisi, tisi-ŋi",protowesternmicronesian-topointorface-1,,false
3835,to ask,pmr1,*tiSaki,protomicronesian-toask-1,"_Cf._ also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;[kØ]a[tØ]ieki_ ‘to ask’, [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;katia, katitia_ ‘to ask, a question’.",false
3836,inheritance,pmr1,*to[ae],protomicronesian-inheritance-1,"Inclusion of [Woleaian](LanguageTable#cldf:woleaian) _tóó-(shigi)_ ‘careful treatment, careful consideration’ in this series ([Bender et al. 1984](Source#cldf:benderetal1984), [Geraghty 1990](Source#cldf:geraghty1990)) is not justifiable. There are problems here.",true
3837,to chop,pmr1,*toka₁,protomicronesian-tochop-1,,false
3838,rafter,pmr1,*toka₂,protomicronesian-rafter-2,,false
3839,"bite, peck",pmr1,*toki,protomicronesian-bitepeck-1,"Note that [Gilbertese](LanguageTable#cldf:gilbertese) doublet (_te)-toki_ ‘chisel’ would appear to be a loan from [Samoan](LanguageTable#cldf:samoan) _to’i_ ‘adze’, since it does not show the loss of _t_ before _k_.",false
3840,omen,pmr1,*toko,protomicronesian-omen-1,,true
3842,"cane, walking stick",pmr1,"*toko, toko-na",protomicronesian-canewalkingstick-1,"Note: [Chuukese](LanguageTable#cldf:chuukese), [Mortlockese](LanguageTable#cldf:mortlockese), and [Puluwatese](LanguageTable#cldf:puluwatese) _wóók, wóku-n_ ‘cane, cane of’, may be related but are not inherited forms.",false
3841,"northerly, from the north",pmr1,*tokolau,protomicronesian-northerlyfromthenorth-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;lau](FormTable#cldf:protomicronesian-poolhaveliquid-1) ‘pool, have liquid’.",false
3843,mangrove,pmr1,*toŋo,protomicronesian-mangrove-1,_Cf._ [Pohnpeian](LanguageTable#cldf:pohnpeian) _soomʷ_ instead of expected _&ast;soong_.,false
3845,"to dodge, parry (in fighting)",pmr1,*tou,protocentralmicronesian-tododgeparryinfighting-1,,false
3846,"future negative, will not",pmr1,*t[ou]wai,protocentralmicronesian-futurenegativewillnot-1,_Cf._ [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;-taa[iØ]_ ‘no longer’ (aspect marker).,true
3844,sugarcane,pmr1,*towu,protomicronesian-sugarcane-1,,false
3847,tropic bird,pmr1,*tuki,protomicronesian-tropicbird-2,see [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _tuki or tiku_.,false
3848,to pound,pmr1,"*tuki, tukituki",protomicronesian-topound-1,Note that _Ø_ is the expected reflex in the [Pohnpeian](LanguageTable#cldf:pohnpeian) and [Mokilese](LanguageTable#cldf:mokilese) forms.,false
3849,"young shoot, sprout",pmr1,*[tT]ulu-,protomicronesian-youngshootsprout-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;ili](FormTable#cldf:protomicronesian-sproutshootofplants-1) ‘sprout, shoot (of plants)’.",false
